date,price_usd,active_addresses,tx_count,hash_rate,supply_current,fee_usd,difficulty,miner_revenue_usd,estimated_transaction_volume_usd
2016-04-16,432.216313033314,407712.0,180596.0,1225736.26548292,15440336.10858863,14710.7180732201,178678307671.688,1502139.35296911,86724178.155167
2016-04-17,429.339968731736,485493.0,193251.0,1403379.20250943,15444286.10858858,14707.3197165072,178678307671.688,1710232.83511893,89932089.3918493
2016-04-18,429.656933664524,473379.0,222012.0,1190207.67807762,15447636.1085881,20440.1989749926,178678307671.688,1478746.25211548,116994110.42223
2016-04-19,437.568726183518,480187.0,225653.0,1332322.02769883,15451386.10858544,19134.8626073556,178678307671.688,1696206.85354848,138151940.617625
2016-04-20,442.661653302163,458038.0,211920.0,1465554.23046871,15455511.10854901,18981.0344222158,178678307671.0,1832539.79336054,137347264.702688
2016-04-21,452.164702805377,481473.0,215427.0,1341204.17455015,15459286.10853941,19067.2000114422,178678307671.0,1700340.26831736,154376605.429112
2016-04-22,448.134421332554,438706.0,209575.0,1270146.99973955,15462861.10853681,19815.8494609359,178678307671.0,1780084.41598157,151831375.296929
2016-04-23,453.914722969024,433938.0,184000.0,1279029.14659088,15466461.10853654,14897.6170925706,178678307671.0,1632732.39419212,99972059.4620559
2016-04-24,463.382871420222,456476.0,182596.0,1172443.38437497,15469761.10853271,15199.2221217266,178678307671.0,1524430.62208016,103550332.548332
2016-04-25,465.31600666277,496102.0,221427.0,1128032.65011834,15472936.10852984,20343.8976648361,178678307671.0,1511285.52745621,170035887.746164
2016-04-26,469.60876452367,526580.0,250305.0,1341204.17455015,15476711.10768392,158506.835878116,178678307671.0,1989524.25548891,175051268.341551
2016-04-27,445.741113091759,477617.0,244862.0,1145796.94382099,15479936.10767344,21453.4223057612,178678307671.0,1604017.73514968,168934334.779151
2016-04-28,451.060061776739,459333.0,245630.0,1199003.65014719,15483311.10767311,22214.5959055429,178666121338.551,1546945.81020272,164047131.988227
2016-04-29,457.009965225015,513848.0,258516.0,1403229.58036089,15487261.10764661,23168.2915298309,178659257772.0,1870335.26271789,134148664.050803
2016-04-30,449.900484511981,442245.0,217887.0,1296655.18185247,15490911.10764657,18512.9055581716,178659257772.0,1670773.98764185,92579744.1214576
2016-05-01,455.010731151374,424418.0,184944.0,1376585.98073378,15494786.10763954,15916.814312428,178659257772.0,1871929.73891462,88133002.1639054
2016-05-02,444.933061192285,480773.0,224725.0,1394348.38048519,15498711.10763895,20487.2163532583,178659257772.0,1812582.09284387,131609777.35059
2016-05-03,451.628850379895,461956.0,232184.0,1341061.18123098,15502486.10763859,20026.1139143185,178659257772.0,1703857.25537367,128092229.867241
2016-05-04,448.367967562829,510639.0,239128.0,1483160.37924221,15506661.10568555,22893.52811206,178659257772.0,2071544.22122565,227678717.626651
2016-05-05,449.336072472238,455031.0,228717.0,1376585.98073378,15510536.1056852,19981.2731679654,178659257772.0,1777313.43296302,128868344.232237
2016-05-06,461.693862361192,465712.0,238949.0,1438754.3798637,15514586.10568457,20629.1857610615,178659257772.0,1922038.9319142,150035773.319432
2016-05-07,461.361842489772,411559.0,196121.0,1332179.98135528,15518336.10568453,17288.9686797979,178659257772.0,1740688.07438266,101694588.467367
2016-05-08,461.378872296902,435990.0,184689.0,1492041.57911791,15522536.10568446,16391.4630338302,178659257772.0,1989166.5650913,76254668.8041011
2016-05-09,463.462231677382,489806.0,228993.0,1518685.17874501,15526811.10568239,18847.674202145,178659257772.0,2007975.36233487,138794017.510208
2016-05-10,451.079668322618,496262.0,246893.0,1403229.58036089,15530761.10568231,21900.7231795504,178659257772.0,1822228.2693226,145647671.147706
2016-05-11,453.896305260082,475358.0,236434.0,1263377.10291735,15534086.10567516,20770.5800630632,190502504490.88,1525267.31928856,138852415.370788
2016-05-12,455.607255932203,449920.0,227185.0,1342247.86954719,15537561.10567268,21748.4974640376,194254820283.0,1677295.06474701,149854665.866916
2016-05-13,457.241902688486,461650.0,230934.0,1467781.84295808,15541361.10567254,22275.2404190491,194254820283.0,1841534.81442935,141919599.102058
2016-05-14,458.119524839275,448880.0,208146.0,1390530.16701292,15544961.10567245,22260.2841178776,194254820283.0,1732518.8218621,104469849.91189
2016-05-15,460.85772063121,437321.0,205289.0,1342247.86954719,15548436.1056724,20981.6492027986,194254820283.0,1630707.25784764,99104765.0213349
2016-05-16,455.224077323203,506052.0,235248.0,1361560.78853348,15551961.10567182,27622.1648764442,194254820283.0,1636434.02969314,138994717.715906
2016-05-17,453.545777030976,488115.0,244451.0,1361560.78853348,15555486.10565159,26482.6017130816,194254820283.0,1623754.46176097,144428408.162338
2016-05-18,454.486184102864,511129.0,234837.0,1477438.30245123,15559311.1056484,27428.2279971477,194254820283.0,1922740.52136182,159373784.448942
2016-05-19,437.724187142022,452381.0,212191.0,1158775.13917743,15562311.10542638,25058.50799553,194254820283.0,1415299.1043766,165974634.395019
2016-05-20,442.396799240211,458726.0,212260.0,1438812.46447864,15566036.10542637,22699.1327849628,194254820283.0,1660231.90590849,154720930.825756
2016-05-21,444.078207188778,489718.0,186149.0,1361560.78853348,15569561.10542637,25675.6456725443,194254820283.0,1622037.95339863,105043285.909485
2016-05-22,440.558668848627,450660.0,185673.0,1776788.54673873,15574161.10542637,19178.9244295079,194254820283.0,2084432.9315678,85673343.7736499
2016-05-23,444.205057276447,524621.0,228956.0,1738162.70876615,15578661.1054163,24275.0888384991,194254820283.0,2024580.43243308,127380321.962804
2016-05-24,445.674454938632,504685.0,241161.0,1424527.48797779,15582336.10541627,26569.735344126,194770865920.551,1700948.82194883,147794302.053499
2016-05-25,450.54952717709,494978.0,249524.0,1367284.21320355,15585786.10541622,27088.3539446052,199312067531.0,1612802.54919923,174803333.883309
2016-05-26,454.43372238457,482152.0,221744.0,1337560.6433513,15589161.10541617,25055.7834744125,199312067531.0,1544642.46973921,164885025.891541
2016-05-27,471.820117299825,520769.0,215751.0,1377192.06982096,15592636.10541607,34633.621411432,199312067531.0,1754891.30091071,300392313.16427
2016-05-28,530.910597895967,467539.0,187879.0,1317744.93011646,15595961.10541607,26348.6651326883,199312067531.0,1698374.90534981,250738586.30222
2016-05-29,527.54971244886,446574.0,186986.0,1456454.9227603,15599636.10541607,26314.8020357442,199312067531.0,2057252.27903373,218349634.288427
2016-05-30,533.493149035652,538546.0,205995.0,1426731.35290805,15603236.10541601,31816.7147021772,199312067531.0,2018224.67513172,241119804.228294
2016-05-31,530.943692811221,480865.0,218981.0,1258297.79041196,15606411.10541596,28795.3359508552,199312067531.0,1778686.46398968,227102554.824102
2016-06-01,537.613678842782,499855.0,229927.0,1416823.49629063,15609986.10541191,30931.3072726688,199312067531.0,2013539.9424602,198488000.922793
2016-06-02,538.771243191116,483962.0,234060.0,1367284.21320355,15613436.10518488,32544.7224433202,199312067531.0,1975979.77430595,194112539.742197
2016-06-03,570.175988252484,488080.0,229138.0,1406915.63967322,15616986.10507888,30679.6205250204,199312067531.0,2039808.39737328,160601009.468127
2016-06-04,574.26620163647,441515.0,195593.0,1179034.93747262,15619961.10497886,26830.3602918734,199312067531.0,1744238.04390032,135361104.792288
2016-06-05,575.137638047925,464095.0,189529.0,1684335.62496089,15624211.10497886,25854.9839801003,199312067531.0,2522539.86191635,141793764.106445
2016-06-06,585.857149035652,518548.0,222496.0,1684335.62496089,15628461.10497868,30835.3647367122,199312067531.0,2559529.57997022,175803037.195709
2016-06-07,578.469240677966,514462.0,237323.0,1387099.92643838,15631961.10491857,30956.077972769,199312067531.0,2112246.9920755,195330529.724622
2016-06-08,583.097585330216,482283.0,230863.0,1405239.8337768,15635561.10491854,29587.5226408957,196422606560.333,2145380.92356513,180814927.1302
2016-06-09,577.101699707773,523498.0,230568.0,1608133.9309215,15639686.10476847,31479.1419629276,196061423939.0,2457044.36954684,199228765.365582
2016-06-10,579.814993571011,498550.0,227239.0,1403462.33971331,15643286.1047584,31440.2990267063,196061423939.0,2173991.83633509,235509132.260322
2016-06-11,605.44955698422,467524.0,213728.0,1520417.53468942,15647186.1047584,27373.740029348,196061423939.0,2349957.48801954,162244835.709132
2016-06-12,670.39237434249,526242.0,214242.0,1422954.87220933,15650836.10475839,34503.1368128091,196061423939.0,2439077.77485954,275155425.808166
2016-06-13,704.321778141438,580506.0,252195.0,1569148.86592946,15654861.10475837,44648.6877178223,196061423939.25,2856721.9388474,320800345.005743
2016-06-14,684.948319403857,534856.0,243818.0,1286507.1447372,15658161.10475831,48977.9339479447,196061423939.0,2450970.35291901,256120540.898319
2016-06-15,695.001468439509,587472.0,261069.0,1481432.46969738,15661961.10475819,57175.5065453682,196061423939.0,2663305.40030289,222394465.105347
2016-06-16,767.420031268264,586017.0,268010.0,1452193.67095336,15665686.10475409,62188.5487553744,196061423939.0,2869711.66643136,450046397.302278
2016-06-17,750.014633927528,575677.0,249935.0,1452193.67095336,15669411.10475401,60036.8165136304,196061423939.0,2906753.58159383,313165865.407592
2016-06-18,758.28878012858,564654.0,237493.0,1539910.06718544,15673361.10475401,53013.0925837331,196061423939.0,3023654.81312615,206144868.487391
2016-06-19,766.767132670952,507096.0,213422.0,1725089.12589761,15677786.10475399,48075.4314493269,196061423939.0,3437265.72513248,154508934.862762
2016-06-20,722.497452367037,567592.0,250874.0,1598387.66467349,15681886.10475398,59829.3146975024,196061423939.0,3373515.51632661,237206784.336225
2016-06-21,669.604204675628,592134.0,251553.0,1531412.7730782,15685611.10475393,55770.7832718823,206307449112.047,2775119.94524628,356169310.303524
2016-06-22,594.832974634716,553797.0,237433.0,1343144.51552347,15688836.10475389,51964.012669914,209453158595.0,2188906.86421333,321376446.097369
2016-06-23,627.677855639977,546971.0,234209.0,1457676.21839756,15692336.10475383,44393.9578404891,209453158595.0,2108466.94761902,284618179.196952
2016-06-24,664.126985680889,534641.0,237560.0,1343144.51552347,15695561.1047538,48766.2787491887,209453158595.0,2182850.42645951,218477120.167494
2016-06-25,668.872684102864,527647.0,209400.0,1686739.62414575,15699611.10475378,41148.9277982538,209453158595.0,2763256.93758464,149760846.601408
2016-06-26,630.4342421391,498043.0,179209.0,1520148.05632888,15703261.10474378,34845.8086102736,209453158595.0,2371668.56970925,150791051.867233
2016-06-27,652.244807714787,492341.0,218747.0,1530560.02931744,15706936.10474376,39543.3084605855,209453158595.0,2391834.81733159,199055373.651594
2016-06-28,647.218768381064,542692.0,212946.0,1540972.00230599,15710636.10474373,37887.6766047644,209453158595.0,2439741.46224226,204851206.090861
2016-06-29,638.586345645821,465149.0,225124.0,1520148.05632888,15714286.10474368,41638.6949503609,209453158595.0,2683107.4031348,206884074.071743
2016-06-30,674.284814728229,506917.0,227705.0,1561795.9482831,15718036.10474153,43145.9398139142,209453158595.0,2633620.98633594,231989270.836016
2016-07-01,677.512385739334,498334.0,209840.0,1613855.81322587,15721911.10474151,39412.2719844357,209453158595.0,2764288.96679377,194741108.922565
2016-07-02,702.739316773817,438905.0,193271.0,1551383.97529455,15725636.10474144,37269.6332479855,209453158595.0,2670572.17736555,169929673.904514
2016-07-03,662.55008591467,442711.0,180924.0,1603443.84023732,15729486.10474144,31301.3390793632,209453158595.0,2740471.37629679,159306740.472836
2016-07-04,679.842453360608,507658.0,213768.0,1573973.22742671,15733261.10474141,37984.0689754932,209557682217.146,2700421.99441035,165562147.327336
2016-07-05,668.165981297487,480529.0,214613.0,1538177.12694953,15736886.10474131,39284.0257653029,213398925331.0,2605017.70598256,205876443.302665
2016-07-06,677.651333138515,477624.0,220805.0,1485136.53636507,15740386.10474131,37558.3713446612,213398925331.0,2396656.07126144,183107563.82569
2016-07-07,640.053236119229,463940.0,209782.0,1453312.18201439,15743811.10474124,36482.7616490952,213398925331.0,2261647.9229562,215515452.039482
2016-07-08,665.051708357685,463219.0,210222.0,1538177.12694953,15747436.10474122,37394.1646750108,213398925331.0,2475149.39324244,190072668.311984
2016-07-09,651.941914026885,434260.0,182408.0,1580609.59941711,15750498.60474103,31596.0301769353,213398925331.0,2183467.64173552,142818088.57251
2016-07-10,649.959340970193,400962.0,162504.0,1654866.42623536,15752448.60474103,25097.0227873603,213398925331.0,1302059.98664871,102652706.329488
2016-07-11,650.272594681473,494651.0,220081.0,1516960.89071575,15754236.10474101,37815.8844564029,213398925331.0,1228801.46825101,168883000.517706
2016-07-12,670.023127995324,475560.0,218015.0,1516960.89071575,15756023.60474093,33704.2322899594,213398925331.0,1208033.63462136,187752086.330805
2016-07-13,658.333613383986,451100.0,217382.0,1368447.23707924,15757636.10473786,35334.8794199735,213398925331.0,1122089.40705959,188298120.080821
2016-07-14,660.905960198714,485920.0,223467.0,1495744.65448196,15759398.60473785,37786.8219727532,213398925331.0,1195721.66045832,162291972.803481
2016-07-15,666.758671127995,446635.0,211191.0,1432095.9457806,15761086.10473783,36791.9733835198,213398925331.0,1173602.64682308,186638357.60104
2016-07-16,665.275622150789,468834.0,182111.0,1665474.54435225,15763048.60473783,33790.7946610764,213398925331.0,1368206.70391263,130458510.768926
2016-07-17,681.089601987142,437943.0,170401.0,1580609.59941711,15764911.10473783,32613.0722742156,213398925331.0,1302807.64960481,160525091.73713
2016-07-18,675.118579193454,488612.0,222469.0,1570047.99807086,15766761.10473576,40298.0705282399,213402065457.711,1315012.07276704,197866721.245931
2016-07-19,674.660360315605,473547.0,221724.0,1358434.53362668,15768361.10473572,41535.7961679257,213492501107.0,1116148.16735075,156439533.725446
2016-07-20,667.305364874343,470700.0,225390.0,1591915.46909377,15770236.10473565,43593.7070825511,213492501107.0,1316402.11844625,170220921.866371
2016-07-21,666.851739333723,451643.0,222195.0,1411498.38259648,15771898.60473559,40442.9447992527,213492501107.0,1161033.13308396,139720440.859401
2016-07-22,650.562911630625,470889.0,220460.0,1369047.30342064,15773511.10473554,43007.3036880932,213492501107.0,1107969.92834577,165392619.121488
2016-07-23,657.377942957335,449056.0,196748.0,1390272.84300856,15775148.60473554,39609.6939919367,213492501107.0,1125668.79916968,115059449.184302
2016-07-24,661.393979836353,435414.0,184404.0,1315983.45445085,15776698.60473553,33859.1463461392,213492501107.0,1067915.61424964,128930332.473687
2016-07-25,655.119577849211,499950.0,238338.0,1390272.84300856,15778336.10473552,46455.9722725495,213492501107.0,1153071.35165051,137031791.592569
2016-07-26,654.626339158387,510407.0,237031.0,1369047.30342064,15779948.6047354,46134.0378358562,213492501107.0,1097353.61936999,176818808.322219
2016-07-27,656.275146873174,472568.0,230119.0,1358434.53362668,15781548.6047354,49904.2244037415,213492501107.0,1144988.34874322,175506620.63206
2016-07-28,656.196453360608,495202.0,239806.0,1443336.69197835,15783248.60473536,46984.7469225631,213492501107.0,1162120.40106215,168337022.112768
2016-07-29,657.557567504383,462610.0,229385.0,1560077.15971189,15785086.10473531,49048.6358950272,213492501107.0,1303077.23490882,155222292.486318
2016-07-30,655.361730157803,453074.0,199444.0,1262919.60548106,15786573.60473531,43676.1730627787,213492501107.0,1051981.06383704,104010266.00728
2016-07-31,624.804487142022,490761.0,192596.0,1634366.5482696,15788498.60473531,46104.488290623,213492501107.0,1268565.34183433,148643265.777208
2016-08-01,606.50924792519,510170.0,223058.0,1623753.77847564,15790411.1047353,45893.6328044102,213492501107.0,1263152.05726083,179607831.910275
2016-08-02,526.981148334307,541551.0,250439.0,1611302.39442715,15792336.1047343,48258.1930018101,210798472402.845,1192809.47297064,310244260.752019
2016-08-03,570.347040911748,512566.0,241845.0,1666003.54735094,15794411.10473128,41571.8102025063,201893210853.0,1188501.68506983,196521089.104443
2016-08-04,583.542158036236,488042.0,232028.0,1535533.39002827,15796323.60472027,39361.2056044781,201893210853.0,1121450.88469978,206097159.659288
2016-08-05,581.279805669199,482120.0,230143.0,1696112.04519463,15798436.10472011,42375.1290705283,201893210853.0,1242755.64397669,155386008.842639
2016-08-06,590.795402980713,424854.0,195177.0,1666003.54735094,15800511.10472011,34151.7457582647,201893210853.0,1222113.38649704,113350615.841685
2016-08-07,594.73232402104,444399.0,190474.0,1485352.56028879,15802361.10472011,39430.3791389529,201893210853.0,1141124.52928231,153369941.983342
2016-08-08,591.629283869083,527222.0,234045.0,1485352.56028879,15804211.10472,51117.931431056,201893210853.0,1155198.82591718,137092319.617967
2016-08-09,587.932138223261,494819.0,231091.0,1244484.57753925,15805761.1047177,44139.6743244444,201893210853.0,966415.459013121,147478891.617497
2016-08-10,589.968758328463,534986.0,249818.0,1515461.05813248,15807648.60471745,44603.0310521795,201893210853.0,1156905.9662556,174758412.072643
2016-08-11,589.585884687317,526186.0,251317.0,1505424.89218458,15809523.60471729,47354.596959011,201893210853.0,1158024.44083935,187714014.629294
2016-08-12,587.19164956166,496269.0,233837.0,1495388.72623668,15811386.10471726,41437.563329662,201893210853.0,1132020.0574617,151649427.882601
2016-08-13,585.363581648159,465522.0,217616.0,1635895.04950725,15813423.60471723,37650.3488890052,201893210853.0,1246207.63593223,107861817.666152
2016-08-14,571.387062536528,448752.0,195131.0,1635895.04950725,15815461.10471723,35622.9564786607,201893210853.0,1221143.85479657,117723115.107671
2016-08-15,566.564441320865,503013.0,205074.0,1480672.78660971,15817286.1047172,38794.1685180364,203483855226.699,1075738.8686402,121151371.986925
2016-08-16,578.414924137931,551712.0,255416.0,1458782.17092898,15818973.6047172,47867.4003457698,217375482757.0,1025918.18680799,180903207.515641
2016-08-17,573.663744418469,507908.0,235185.0,1329112.64462418,15820511.10471718,42998.4066450387,217375482757.0,937466.832930533,164364852.582978
2016-08-18,573.263191992987,526059.0,237773.0,1664092.25424491,15822436.10471717,44463.8562326961,217375482757.0,1175744.73944837,144427244.614815
2016-08-19,573.958457919345,507037.0,245627.0,1664092.25424491,15824361.10471714,46879.3187524615,217375482757.0,1176985.7122929,163856272.461502
2016-08-20,581.797070134424,511306.0,215706.0,1674898.04810365,15826298.60471611,35337.7163161925,217375482757.0,1153764.11771597,112011435.467294
2016-08-21,580.79219257744,445785.0,182112.0,1761344.39897351,15828336.10471611,29556.2026091682,217375482757.0,1226001.05087731,79519732.447158
2016-08-22,584.971897720631,516221.0,223281.0,1707315.42967985,15830311.10441064,38252.3289595541,217375482757.0,1187049.47846855,144303111.47118
2016-08-23,582.627747399182,512822.0,238968.0,1588451.69723378,15832148.60441063,44394.9732154357,217375482757.0,1216079.79066823,180258018.564356
2016-08-24,578.701831677382,519952.0,239697.0,1642480.66652745,15834048.60441062,37816.0033559933,217375482757.0,1166209.72683511,158027182.139021
2016-08-25,576.033436586791,485553.0,232049.0,1404753.20163532,15835673.60429061,37755.1442498858,217375482757.0,999130.047657512,143380501.255004
2016-08-26,578.874653419053,478025.0,225084.0,1426364.78935278,15837323.60429061,36779.0241172892,217375482757.0,1031828.28690519,126548713.755308
2016-08-27,570.200993746347,460178.0,192507.0,1556034.31565758,15839123.60429061,31967.9995945803,217375482757.0,1074187.61363033,97908871.3483146
2016-08-28,575.105232554062,419012.0,172790.0,1642480.66652745,15841023.60429059,27863.8596938111,217375482757.0,1110157.40925665,81677102.5935288
2016-08-29,573.429267562829,512920.0,230540.0,1618801.46201982,15842886.10429051,37743.0551483453,218441791494.792,1163538.90681157,146295074.009269
2016-08-30,575.695698421976,545062.0,248618.0,1799709.0589716,15844936.10429048,39453.0584802636,220755908330.0,1276013.34389926,153671377.365597
2016-08-31,572.272758328463,497832.0,226351.0,1470493.9872085,15846611.10429039,35819.215549502,220755908330.0,996156.215479853,157138022.669795
2016-09-01,572.221702045587,481213.0,233329.0,1536337.00156112,15848361.10429038,36248.308980999,220755908330.0,1035320.33588952,158171124.595231
2016-09-02,576.846767387493,490560.0,228902.0,1678996.8659918,15850273.60429024,33186.0993386616,220755908330.0,1168675.05010076,133402729.238389
2016-09-03,600.374406779661,454210.0,179340.0,1382703.30140501,15851848.60429024,30035.4790495621,220755908330.0,954626.193137187,102592239.860787
2016-09-04,610.538913325541,433383.0,179857.0,1964316.59485315,15854086.10429024,28190.4271425622,220755908330.0,1380345.26421974,111803509.187826
2016-09-05,607.526964172998,554978.0,234920.0,1536337.00156112,15855836.10429023,38914.967267731,220755908330.0,1113759.73722878,134025129.128212
2016-09-06,612.995458270017,507177.0,227334.0,1492441.65865938,15857536.10429014,36856.7520029724,220755908330.0,1069697.01779606,136578787.591771
2016-09-07,615.659819111631,530571.0,253235.0,1668023.03026636,15859436.10428909,39131.803053895,220755908330.0,1227879.9212051,141851022.647114
2016-09-08,630.550172004676,499129.0,225530.0,1580232.34446287,15861236.10428901,37090.1594876411,220755908330.0,1169617.72190821,152571672.222981
2016-09-09,622.977884044418,486523.0,217460.0,1558284.673012,15863011.1042889,39624.4973819385,220755908330.0,1157646.00172084,147264804.281444
2016-09-10,624.752640444185,449720.0,196056.0,1700944.53744267,15864948.6042889,32537.364137596,220755908330.0,1270465.14445106,100048770.737499
2016-09-11,608.246675920514,460039.0,179546.0,1799709.0589716,15866998.60428889,30392.4764769923,220755908330.0,1361698.80676195,105076958.787512
2016-09-12,607.70737270602,516128.0,212412.0,1821039.51020144,15869036.10428784,35420.5448907323,224586991479.859,1370352.4124918,133648709.657427
2016-09-13,608.694296317943,525384.0,238121.0,1852325.13960032,15871098.60428572,41221.7686122924,225832872179.0,1290425.53589363,143083944.241577
2016-09-14,609.41308766803,484948.0,227706.0,1751289.22289484,15873048.60428549,37828.5065980533,225832872179.0,1220655.05340674,132875383.951494
2016-09-15,607.070262594974,494956.0,233885.0,1728836.7969603,15874973.60428497,36455.0711352059,225832872179.0,1218166.34954387,122887826.653529
2016-09-16,607.806438047925,490815.0,216580.0,1560443.60245118,15876711.10428491,39531.1045231661,225832872179.0,1121897.37515543,116441741.068134
2016-09-17,607.381449678551,497085.0,212263.0,1829872.71366577,15878748.60413484,34823.3581220223,225832872179.0,1266257.82710608,92192153.8006557
2016-09-18,611.533460315605,468394.0,191175.0,1627800.88025482,15880561.10413482,32148.0873103906,225832872179.0,1130889.27081297,100458543.643945
2016-09-19,608.871306312098,499780.0,225146.0,1493086.32464753,15882223.60403371,40170.0309705039,225832872179.0,1050392.16564215,134357326.466812
2016-09-20,608.371748626534,526478.0,241330.0,1695158.15805847,15884111.10403367,41473.7786397282,225832872179.0,1186651.77858515,146042033.00212
2016-09-21,596.945756633548,511634.0,237941.0,1863551.35256759,15886186.10403355,38577.692296173,225832872179.0,1270877.51763904,132006186.045231
2016-09-22,595.564716540035,494102.0,229627.0,1582896.02838572,15887948.60403349,37768.4157537908,225832872179.0,1130268.14869535,120448102.537121
2016-09-23,602.378784921099,501479.0,230152.0,1526764.96354935,15889648.60402794,36537.7965387862,225832872179.0,1066390.24163683,146146259.916553
2016-09-24,602.687359731151,465376.0,203096.0,1863551.35256759,15891723.60402793,36006.577426055,225832872179.0,1328177.02590705,102277846.976838
2016-09-25,600.610054880187,474290.0,196599.0,2162558.09313961,15894036.10402793,29797.2656271075,234688749067.978,1430506.21156199,152870734.288329
2016-09-26,606.778810637055,536915.0,231682.0,1834694.78231133,15895948.6040279,36957.8080512385,241227200229.0,1203421.87947542,154379995.07381
2016-09-27,605.151613734658,556798.0,243713.0,2002575.3506274,15898036.10402783,38083.2371745343,241227200229.0,1300095.42739402,145940667.050968
2016-09-28,604.686494389246,547404.0,234090.0,1774737.43648416,15899886.10392779,39193.931916533,241227200229.0,1169060.70236937,151092801.290736
2016-09-29,605.202561952075,554360.0,241142.0,1714780.09065699,15901673.60392776,41400.6523242323,241227200229.0,1121004.32180228,153616273.138195
2016-09-30,608.865840736412,548051.0,248141.0,1702788.62149156,15903448.60392773,41391.7540121868,241227200229.0,1115142.13838442,151697973.208666
2016-10-01,615.408478842782,501986.0,215905.0,1882660.65897306,15905411.10392773,36169.5234971879,241227200229.0,1254664.0524631,103988578.282907
2016-10-02,611.748578316774,463086.0,189450.0,1690797.15232613,15907173.60392773,33314.8568789661,241227200229.0,1131200.930422,99888624.8839477
2016-10-03,612.590347399182,631233.0,262768.0,1810711.84398046,15909061.10392764,45950.5165037495,241227200229.0,1206848.12820648,152745154.983948
2016-10-04,610.007881355932,595024.0,261797.0,1894652.1281385,15911036.10392757,43218.0048134031,241227200229.0,1244767.25236389,167749287.493201
2016-10-05,612.147780946815,599856.0,269389.0,2002575.3506274,15913123.6039275,44378.2277010151,241227200229.0,1316947.96851393,148295757.862839
2016-10-06,611.76086277031,611468.0,271559.0,1930626.5356348,15915136.10392743,48215.0654172103,241227200229.0,1335294.42831591,151565507.710158
2016-10-07,617.905705143191,577168.0,267487.0,1714780.09065699,15916923.60392732,44181.2116985448,241227200229.0,1140029.908164,141600454.506918
2016-10-08,619.301001753361,547264.0,246198.0,2109095.85982046,15919036.1039273,41546.7234551857,250540187707.846,1341669.22650482,131522852.330616
2016-10-09,617.101041320865,517842.0,214311.0,2056197.68457302,15921036.10392728,36536.7099023183,258522748404.0,1292901.5453841,119547253.301373
2016-10-10,618.0852,513555.0,224750.0,1593553.20554409,15922586.10392695,41705.9546685587,258522748404.0,994860.923783746,145452260.958636
2016-10-11,642.981387258913,595746.0,262242.0,1786321.73847281,15924323.60392684,50936.2879007591,258522748404.0,1145287.98184433,191535068.092531
2016-10-12,636.59793220339,542168.0,233717.0,1850577.91611572,15926123.60391672,45085.2442213483,258522748404.0,1236297.9955292,199143900.069083
2016-10-13,635.444095324372,553694.0,230741.0,1644958.14765842,15927723.60391644,44826.1895603027,258522748404.0,1124610.24223968,173562327.839718
2016-10-14,639.586090298071,523032.0,237833.0,1747768.03188707,15929423.60391639,43657.6016090094,258522748404.0,1140527.31006577,145891861.261927
2016-10-15,637.283759322034,499884.0,209799.0,1824875.44505855,15931198.60391639,39968.456554066,258522748404.0,1173084.48254233,129491942.695046
2016-10-16,642.913042548217,490575.0,199250.0,1670660.61871558,15932823.60391639,37505.9377424799,258522748404.0,1089308.27431962,118953271.229318
2016-10-17,639.137536469901,544749.0,238183.0,1606404.44107267,15934386.10391538,46084.9676498385,258522748404.0,1040267.86487848,162092886.470044
2016-10-18,635.576508591467,585111.0,249735.0,1991941.50693011,15936323.60390499,49079.5672328427,258522748404.0,1280096.20431063,215694366.552112
2016-10-19,629.640708036236,456808.0,193769.0,1606404.44107267,15937886.10389491,39302.6381803463,258522748404.0,1025580.94892297,153607523.148711
2016-10-20,628.598901110462,624972.0,277747.0,1722065.5608299,15939561.10386459,55962.1615881296,258522748404.0,1105524.36919576,182155730.709167
2016-10-21,630.90620338983,574916.0,259442.0,2107602.62668734,15941611.10385451,47845.9498527513,258522748404.0,1337225.23260072,156669875.507655
2016-10-22,654.508630976037,530899.0,218408.0,1906300.95008226,15943473.60385451,42765.312958532,257535264827.557,1234167.03593925,123012421.610503
2016-10-23,651.961956750438,527890.0,192661.0,1815470.1249901,15945273.60383451,45094.9477541964,253618246641.0,1238346.54510843,103115122.848848
2016-10-24,650.027167153711,582797.0,224654.0,1802862.69356655,15947061.10377447,52665.2655520188,253618246641.0,1212723.46130469,161693433.731515
2016-10-25,655.792505084746,620214.0,238454.0,1752432.96787238,15948798.60341442,64703.4905016313,253618246641.0,1198651.51325496,177371950.411646
2016-10-26,675.109869316189,613266.0,221774.0,1739825.53644884,15950523.60341442,82013.1307980422,253618246641.0,1225525.90699722,173327307.55176
2016-10-27,686.523327060199,724529.0,332576.0,2042403.89061386,15952548.60334332,76300.1933466422,253618246641.0,1472099.83342669,258545483.966802
2016-10-28,690.390654938632,560747.0,244692.0,1916329.57637844,15954448.60334313,56633.9756876709,253618246641.0,1374557.9766865,174924737.115796
2016-10-29,715.445469316189,542123.0,231604.0,1878507.28210781,15956311.1033431,52710.6211208786,253618246641.0,1385240.01796821,166370935.98013
2016-10-30,699.333410987726,475892.0,205720.0,2118048.47915512,15958411.10334308,44972.1801557462,253618246641.0,1557511.31311322,131602246.519822
2016-10-31,698.897727995325,587693.0,244943.0,1853292.41926072,15960248.60326279,54194.484372746,253618246641.0,1356064.41434344,210506851.255889
